id,created_at,title,body,source,timestamp,sector,sub_sector,tags,tickers,transaction_type,holding_before,holding_after,amount_transaction,holder_type,holder_name,price,transaction_value,price_transaction,share_percentage_before,share_percentage_after,share_percentage_transaction,UID,symbol
648,2025-08-07 15:18:11.917054+00,Djohan Sutanto Buy Transaction of PT Sinar Eka Selaras Tbk,"On July 29, 2025, Djohan Sutanto, an insider shareholder, bought 1,230,000 shares of PT Sinar Eka Selaras Tbk, changing its holding from 350,000 to 1,580,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/6ad5761a58_b75580b725.pdf,2025-07-29 22:11:18,Consumer Cyclicals,Retailing,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,350000,1580000,1230000,insider,Djohan Sutanto,388.0,477240000.0,"{""types"": [""buy""], ""prices"": [388], ""amount_transacted"": [1230000]}",0.01,0.045,0.035,,ERAL.JK
649,2025-08-07 15:18:12.222071+00,Hasan Aula Buy Transaction of PT Sinar Eka Selaras Tbk,"On July 29, 2025, Hasan Aula, an insider shareholder, bought 1,230,000 shares of PT Sinar Eka Selaras Tbk, changing its holding from 0 to 1,230,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/723b51c3ac_41743d3604.pdf,2025-07-29 22:46:32,Consumer Cyclicals,Retailing,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,0,1230000,1230000,insider,Hasan Aula,388.0,477240000.0,"{""types"": [""buy""], ""prices"": [388], ""amount_transacted"": [1230000]}",0,0,0,,ERAL.JK
650,2025-08-07 15:18:12.515574+00,PT Laut Biru Teknologi Sell Transaction of PT WIR ASIA Tbk,"On July 29, 2025, PT Laut Biru Teknologi, an institution shareholder, sold 536,749,000 shares of PT WIR ASIA Tbk, changing its holding from 2,206,225,050 to 1,669,476,050 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/5e467f6b8a_549bb715ff.pdf,2025-07-29 08:40:08,Technology,software-it-services,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,2206225050,1669476050,536749000,institution,PT Laut Biru Teknologi,124.0,66556876000.0,"{""types"": [""sell"", ""sell""], ""prices"": [124, 124], ""amount_transacted"": [13200000, 523549000]}",18.48,13.984,4.496,,WIRG.JK
651,2025-08-07 15:18:12.794104+00,Andre Tanudjaja Buy Transaction of PT Sinar Eka Selaras Tbk,"On July 29, 2025, Andre Tanudjaja, an insider shareholder, bought 350,000 shares of PT Sinar Eka Selaras Tbk, changing its holding from 0 to 350,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/a8ac1469ea_67e8018998.pdf,2025-07-29 22:22:53,Consumer Cyclicals,Retailing,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,0,350000,350000,insider,Andre Tanudjaja,388.0,135800000.0,"{""types"": [""buy""], ""prices"": [388], ""amount_transacted"": [350000]}",0,0,0,,ERAL.JK
652,2025-08-07 15:18:13.553459+00,Layman Holdings Pte LTD Sell Transaction of Leyand International Tbk,"On July 29, 2025, Layman Holdings Pte LTD, an institution shareholder, sold 400,000,000 shares of Leyand International Tbk, changing its holding from 1,120,000,000 to 720,000,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/0721dcdb5c_ed9d8d54f0.pdf,2025-07-29 11:36:23,Infrastructures,Utilities,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,1120000000,720000000,400000000,institution,Layman Holdings Pte LTD,37.0,14800000000.0,"{""types"": [""sell""], ""prices"": [37], ""amount_transacted"": [400000000]}",28.24,18.154,10.086,,LAPD.JK
653,2025-08-07 15:20:50.639999+00,PT Fersindo Nusa Jaya Buy Transaction of SUMBER ENERGI ANDALAN Tbk,"On July 30, 2025, PT Fersindo Nusa Jaya, an institution shareholder, bought 28,644,100 shares of SUMBER ENERGI ANDALAN Tbk, changing its holding from 65,995,000 to 94,639,100 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/04e68637ef_16d2acbe54.pdf,2025-07-30 19:01:31,Energy,oil-gas-coal,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,65995000,94639100,28644100,institution,PT Fersindo Nusa Jaya,0.0,21339854500.0,"{""types"": [], ""prices"": [], ""amount_transacted"": []}",6.61,9.47,2.86,,ITMA.JK
654,2025-08-07 15:20:51.202223+00,Pt. Trukindo Persada Sejahtera Sell Transaction of SUMBER ENERGI ANDALAN Tbk,"On July 30, 2025, Pt. Trukindo Persada Sejahtera, an institution shareholder, sold 4,886,200 shares of SUMBER ENERGI ANDALAN Tbk, changing its holding from 62,127,000 to 57,240,800 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/04e68637ef_16d2acbe54.pdf,2025-07-30 19:01:31,Energy,oil-gas-coal,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,62127000,57240800,4886200,institution,PT Trukindo Persada Sejahtera,0.0,3640219000.0,"{""types"": [], ""prices"": [], ""amount_transacted"": []}",6.22,5.73,0.49,,ITMA.JK
655,2025-08-07 15:20:51.76567+00,Merly Buy Transaction of PT Chandra Daya Investasi Tbk,"On July 30, 2025, Merly, an insider shareholder, bought 4,000,000 shares of PT Chandra Daya Investasi Tbk, changing its holding from 0 to 4,000,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/5ad94ee49e_b7422fd4cd.pdf,2025-07-30 16:38:41,Infrastructures,Utilities,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,0,4000000,4000000,insider,Merly,1290.0,5160000000.0,"{""types"": [""buy""], ""prices"": [1290], ""amount_transacted"": [4000000]}",0,0,0,,CDIA.JK
656,2025-08-07 15:20:51.967406+00,Manuel Djunako Buy Transaction of PT Indonesia Pondasi Raya Tbk.,"On July 30, 2025, Manuel Djunako, an insider shareholder, bought 950,000 shares of PT Indonesia Pondasi Raya Tbk., changing its holding from 1,723,776,506 to 1,724,726,506 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/545662c2af_c1ded6913a.pdf,2025-07-30 12:22:50,Infrastructures,Heavy Constructions & Civil Engineering,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,1723776506,1724726506,950000,insider,Manuel Djunako,211.0,200450000.0,"{""types"": [""buy""], ""prices"": [211], ""amount_transacted"": [950000]}",86.06,86.107,0.047,,IDPR.JK
657,2025-08-07 15:20:52.53967+00,PT Cakra Bhakti Para Putra Buy Transaction of PT Steel Pipe Industry of Indonesia Tbk,"On July 30, 2025, PT Cakra Bhakti Para Putra, an institution shareholder, bought 3,528,800 shares of PT Steel Pipe Industry of Indonesia Tbk, changing its holding from 4,100,323,630 to 4,103,852,430 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/96545de971_fa33c6987f.pdf,2025-07-30 14:55:50,basic-materials,basic-materials,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,4100323630,4103852430,3528800,institution,PT Cakra Bhakti Para Putra,352.0,1242137600.0,"{""types"": [""buy""], ""prices"": [352], ""amount_transacted"": [3528800]}",57.06,57.109,0.049,,ISSP.JK
658,2025-08-07 15:20:52.75153+00,Andrijanto Muljono Sell Transaction of PT XLSMART Telecom Sejahtera Tbk,"On July 30, 2025, Andrijanto Muljono, an insider shareholder, sold 539,800 shares of PT XLSMART Telecom Sejahtera Tbk, changing its holding from 539,866 to 66 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/1199d3ec5e_9393a951bb.pdf,2025-07-30 19:08:54,Infrastructures,telecommunication,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,539866,66,539800,insider,Andrijanto Muljono,2164.73,1168520000.0,"{""types"": [""sell"", ""sell""], ""prices"": [2160, 2240], ""amount_transacted"": [507900, 31900]}",0.003,0,0.003,,EXCL.JK
659,2025-08-07 15:20:52.956215+00,PT Samuel International Buy Transaction of PT Nusantara Sawit Sejahtera Tbk,"On July 30, 2025, PT Samuel International, an institution shareholder, bought 82,839,200 shares of PT Nusantara Sawit Sejahtera Tbk, changing its holding from 1,348,116,700 to 1,430,955,900 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/8802f236c0_70e2c3c986.pdf,2025-07-30 17:11:52,Consumer Non-Cyclicals,Food & Beverage,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,1348116700,1430955900,82839200,institution,PT Samuel International,0.0,34626785600.0,"{""types"": [""other""], ""prices"": [0], ""amount_transacted"": [82839200]}",5.66,6.008,0.348,d0c62794-8d9b-567f-9a32-7d177847acde,NSSS.JK
660,2025-08-07 15:20:53.512278+00,Yudho Pratikto Buy Transaction of PT Cikarang Listrindo Tbk.,"On July 30, 2025, Yudho Pratikto, an insider shareholder, bought 12,760,780 shares of PT Cikarang Listrindo Tbk., changing its holding from 7,759,840 to 20,520,620 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/0d9fa481e2_e2bc0aeee7.pdf,2025-07-30 21:22:37,Infrastructures,Utilities,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,7759840,20520620,12760780,insider,Yudho Pratikto,685.0,8741134300.0,"{""types"": [""buy""], ""prices"": [685], ""amount_transacted"": [12760780]}",0.049,0.13,0.081,,POWR.JK
661,2025-08-07 15:20:54.084253+00,Agus Lukmanul Hakim Buy Transaction of PT Chandra Daya Investasi Tbk,"On July 30, 2025, Agus Lukmanul Hakim, an insider shareholder, bought 1,500,000 shares of PT Chandra Daya Investasi Tbk, changing its holding from 0 to 1,500,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/ca1f456b1a_3ac6d4e368.pdf,2025-07-30 16:39:18,Infrastructures,Utilities,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,0,1500000,1500000,insider,Agus Lukmanul Hakim,1290.0,1935000000.0,"{""types"": [""buy""], ""prices"": [1290], ""amount_transacted"": [1500000]}",0,0,0,,CDIA.JK
662,2025-08-07 15:20:54.668935+00,Agung Prabowo Sell Transaction of PT Bank Negara Indonesia (Persero) Tbk,"On July 30, 2025, Agung Prabowo, an insider shareholder, sold 75,000 shares of PT Bank Negara Indonesia (Persero) Tbk, changing its holding from 1,990,356 to 1,915,356 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/9c43314deb_e9c694aec4.pdf,2025-07-30 18:29:30,Financials,Banks,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,1990356,1915356,75000,insider,Agung Prabowo,4160.0,312000000.0,"{""types"": [""sell""], ""prices"": [4160], ""amount_transacted"": [75000]}",0.005,0.005,0,,BBNI.JK
663,2025-08-07 15:25:22.790716+00,PT Nusantara Utama Investama Buy Transaction of PT Bukit Uluwatu Villa Tbk,"On July 31, 2025, PT Nusantara Utama Investama, an institution shareholder, bought 1,135,971,540 shares of PT Bukit Uluwatu Villa Tbk, changing its holding from 12,663,439,279 to 13,799,410,819 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/6022842de0_7d47c16e51.pdf,2025-07-31 16:47:00,Consumer Cyclicals,Consumer Services,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,12663439279,13799410819,1135971540,institution,PT Nusantara Utama Investama,40.0,45438861600,"{""prices"": [40], ""amount_transacted"": [1135971540]}",61.501,67.018,5.517,,BUVA.JK
664,2025-08-07 15:25:23.415254+00,Bank of Singapore Limited Buy Transaction of Pioneerindo Gourmet International Tbk,"On July 31, 2025, Bank of Singapore Limited, an institution shareholder, bought 130,000 shares of Pioneerindo Gourmet International Tbk, changing its holding from 16,631,020 to 16,761,020 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/e3ebcbe980_309ac91e1d.pdf,2025-07-31 16:35:19,Consumer Cyclicals,Consumer Services,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,16631020,16761020,130000,institution,Bank of Singapore Limited,0.0,130000000.0,"{""types"": [], ""prices"": [], ""amount_transacted"": []}",7.532,7.591,0.059,,PTSP.JK
665,2025-08-07 15:25:24.005713+00,PT Fersindo Nusa Jaya Sell Transaction of SUMBER ENERGI ANDALAN Tbk,"On July 31, 2025, PT Fersindo Nusa Jaya, an institution shareholder, sold 2,396,300 shares of SUMBER ENERGI ANDALAN Tbk, changing its holding from 94,639,100 to 92,242,800 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/f32fb37e9c_a52759fcb1.pdf,2025-07-31 16:44:42,Energy,oil-gas-coal,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,94639100,92242800,2396300,institution,PT Fersindo Nusa Jaya,0.0,1785243500.0,"{""types"": [], ""prices"": [], ""amount_transacted"": []}",9.47,9.23,0.24,,ITMA.JK
667,2025-08-07 15:25:25.297702+00,PT Meranti Samudra Perkasa Buy Transaction of PT Harapan Duta Pertiwi Tbk.,"On July 31, 2025, PT Meranti Samudra Perkasa, an institution shareholder, bought 106,518,100 shares of PT Harapan Duta Pertiwi Tbk., changing its holding from 0 to 106,518,100 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/4e0de956e5_c10ba09db9.pdf,2025-07-31 21:48:15,Industrials,Industrial Goods,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,0,106518100,106518100,institution,PT Meranti Samudra Perkasa,90.0,9586629000.0,"{""types"": [""buy""], ""prices"": [90], ""amount_transacted"": [106518100]}",0,0,0,,HOPE.JK
668,2025-08-07 15:25:25.533495+00,Aldo Henry Artoko Buy Transaction of PT Arkora Hydro Tbk.,"On July 31, 2025, Aldo Henry Artoko, an insider shareholder, bought 656,900 shares of PT Arkora Hydro Tbk., changing its holding from 4,163,700 to 4,820,600 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/4c02e8c900_c8341fa628.pdf,2025-07-31 17:38:16,Infrastructures,Utilities,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,4163700,4820600,656900,insider,Aldo Henry Artoko,905.41,594763938.0,"{""types"": [""buy"", ""buy""], ""prices"": [901.46, 927], ""amount_transacted"": [555300, 101600]}",0.14,0.162,0.022,,ARKO.JK
669,2025-08-07 15:25:25.777153+00,Mochamad Bhadaiwi Buy Transaction of PT Xolare RCR Energy Tbk,"On July 31, 2025, Mochamad Bhadaiwi, an insider shareholder, bought 1,445,700 shares of PT Xolare RCR Energy Tbk, changing its holding from 115,808,600 to 117,254,300 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/5f83c6bc0a_431872cdd5.pdf,2025-07-31 10:17:36,basic-materials,basic-materials,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,115808600,117254300,1445700,insider,Mochamad Bhadaiwi,136.0,196615200.0,"{""types"": [""buy""], ""prices"": [136], ""amount_transacted"": [1445700]}",3.53,3.574,0.044,,SOLA.JK
670,2025-08-07 15:25:26.374844+00,PT Harapan Group Sukses Sell Transaction of PT Harapan Duta Pertiwi Tbk.,"On July 31, 2025, PT Harapan Group Sukses, an institution shareholder, sold 106,518,100 shares of PT Harapan Duta Pertiwi Tbk., changing its holding from 1,264,750,000 to 1,158,231,900 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/e5449e86a5_5cafedd959.pdf,2025-07-31 21:49:51,Industrials,Industrial Goods,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,1264750000,1158231900,106518100,institution,PT Harapan Group Sukses,90.0,9586629000.0,"{""types"": [""sell""], ""prices"": [90], ""amount_transacted"": [106518100]}",59.37,54.37,5,,HOPE.JK
671,2025-08-07 15:25:26.602087+00,Wilson Effendy Sell Transaction of PT Surya Semesta Internusa Tbk,"On July 31, 2025, Wilson Effendy, an insider shareholder, sold 2,335,600 shares of PT Surya Semesta Internusa Tbk, changing its holding from 5,165,900 to 2,830,300 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202507/d6abb9aafd_a8cbe244fc.pdf,2025-07-31 18:10:04,Infrastructures,Heavy Constructions & Civil Engineering,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,5165900,2830300,2335600,insider,Wilson Effendy,2733.8,6385072000.0,"{""types"": [""sell"", ""sell"", ""sell""], ""prices"": [2700, 2710, 2770], ""amount_transacted"": [100800, 1291400, 943400]}",0.11,0.06,0.05,,SSIA.JK
672,2025-08-07 15:30:04.58419+00,PT Bolde Indonesia Buy Transaction of PT MPX Logistics International Tbk,"On August 01, 2025, PT Bolde Indonesia, an institution shareholder, bought 1,404,100 shares of PT MPX Logistics International Tbk, changing its holding from 204,795,900 to 206,200,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/40a98b1bb4_33124a1214.pdf,2025-08-01 13:51:42,Transportation & Logistic,Logistics & Deliveries,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,204795900,206200000,1404100,institution,PT Bolde Indonesia,109.52,153776800.0,"{""types"": [""buy"", ""buy"", ""buy"", ""buy""], ""prices"": [108, 110, 111, 112], ""amount_transacted"": [700000, 156100, 370200, 177800]}",10.24,10.31,0.07,,MPXL.JK
673,2025-08-07 15:30:05.32205+00,Patrick Rudolf Dannacher Buy Transaction of PT ITSEC Asia Tbk.,"On August 01, 2025, Patrick Rudolf Dannacher, an insider shareholder, bought 800,000 shares of PT ITSEC Asia Tbk., changing its holding from 50,911,150 to 51,711,150 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/67a83ba1d3_be47436358.pdf,2025-08-01 18:39:09,Technology,software-it-services,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,50911150,51711150,800000,insider,Patrick Rudolf Dannacher,934.74,747788000.0,"{""types"": [""buy"", ""buy""], ""prices"": [930, 950], ""amount_transacted"": [610600, 189400]}",0.773,0.785,0.012,,CYBR.JK
674,2025-08-07 15:30:06.030036+00,PT Hillcon Equity Management Sell Transaction of PT Hillcon Tbk,"On August 01, 2025, PT Hillcon Equity Management, an institution shareholder, sold 2,149,500 shares of PT Hillcon Tbk, changing its holding from 7,977,162,500 to 7,975,013,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/bb0b86424f_7926c9593d.pdf,2025-08-01 15:37:16,Energy,oil-gas-coal,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,7977162500,7975013000,2149500,institution,PT Hillcon Equity Management,284.0,610458000.0,"{""types"": [""sell""], ""prices"": [284], ""amount_transacted"": [2149500]}",54.11,54.095,0.015,,HILL.JK
675,2025-08-07 15:30:06.333622+00,Christopher Sumasto Tjia Buy Transaction of PT PAM Mineral Tbk,"On August 01, 2025, Christopher Sumasto Tjia, an insider shareholder, bought 7,800,000 shares of PT PAM Mineral Tbk, changing its holding from 40,434,100 to 48,234,100 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/9a8a26af24_f810e601d4.pdf,2025-08-01 06:33:57,basic-materials,basic-materials,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,40434100,48234100,7800000,insider,Christopher Sumasto Tjia,1118.0,8720400000.0,"{""types"": [""buy""], ""prices"": [1118], ""amount_transacted"": [7800000]}",0.38,0.453,0.073,,NICL.JK
677,2025-08-07 15:30:07.814728+00,PT Infiniti Wahana Sell Transaction of Steady Safe Tbk,"On August 01, 2025, PT Infiniti Wahana, an institution shareholder, sold 500,000 shares of Steady Safe Tbk, changing its holding from 255,887,413 to 255,387,413 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/e44525600e_74c511e1c2.pdf,2025-08-01 13:42:59,Transportation & Logistic,Transportation,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,255887413,255387413,500000,institution,PT Infiniti Wahana,222.0,111000000.0,"{""types"": [""sell""], ""prices"": [222], ""amount_transacted"": [500000]}",41.6,41.519,0.081,,SAFE.JK
678,2025-08-07 15:30:08.081789+00,Manuel Djunako Buy Transaction of PT Indonesia Pondasi Raya Tbk.,"On August 01, 2025, Manuel Djunako, an insider shareholder, bought 649,900 shares of PT Indonesia Pondasi Raya Tbk., changing its holding from 1,724,726,506 to 1,725,376,406 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/d364267de3_06be286028.pdf,2025-08-01 16:58:15,Infrastructures,Heavy Constructions & Civil Engineering,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,1724726506,1725376406,649900,insider,Manuel Djunako,222.46,144578000.0,"{""types"": [""buy"", ""buy""], ""prices"": [220, 228], ""amount_transacted"": [449900, 200000]}",86.107,86.139,0.032,,IDPR.JK
679,2025-08-07 15:30:08.813814+00,Mb Investment Management Pte. LTD Sell Transaction of PT ITSEC Asia Tbk.,"On August 01, 2025, Mb Investment Management Pte. LTD, an institution shareholder, sold 200,000 shares of PT ITSEC Asia Tbk., changing its holding from 1,769,294,857 to 1,769,094,857 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/9529966b01_ecaefc230b.pdf,2025-08-01 18:40:49,Technology,software-it-services,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,1769294857,1769094857,200000,institution,Mb Investment Management Pte. LTD,982.5,196500000.0,"{""types"": [""sell"", ""sell""], ""prices"": [980, 985], ""amount_transacted"": [100000, 100000]}",26.85,26.847,0.003,,CYBR.JK
680,2025-08-07 15:30:09.540284+00,PT Hillcon Equity Management Buy Transaction of PT Hillcon Tbk,"On August 01, 2025, PT Hillcon Equity Management, an institution shareholder, bought 5,031,000 shares of PT Hillcon Tbk, changing its holding from 7,972,131,500 to 7,977,162,500 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/2ed014d994_39b6c90999.pdf,2025-08-01 21:13:47,Energy,oil-gas-coal,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,7972131500,7977162500,5031000,institution,PT Hillcon Equity Management,290.0,1458990000.0,"{""types"": [""buy""], ""prices"": [290], ""amount_transacted"": [5031000]}",54.08,54.114,0.034,,HILL.JK
681,2025-08-07 15:30:10.237481+00,Doni Mora Sell Transaction of PT ITSEC Asia Tbk.,"On August 01, 2025, Doni Mora, an insider shareholder, sold 205,000 shares of PT ITSEC Asia Tbk., changing its holding from 3,442,100 to 3,237,100 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/8b3302c463_245148799f.pdf,2025-08-01 18:38:58,Technology,software-it-services,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,3442100,3237100,205000,insider,Doni Mora,967.32,198300000.0,"{""types"": [""sell"", ""sell""], ""prices"": [960, 975], ""amount_transacted"": [105000, 100000]}",0.052,0.049,0.003,,CYBR.JK
682,2025-08-07 15:30:10.516291+00,PT Sinergi Asia Corporindo Sell Transaction of PT Sinergi Multi Lestarindo Tbk,"On August 01, 2025, PT Sinergi Asia Corporindo, an institution shareholder, sold 7,936,500 shares of PT Sinergi Multi Lestarindo Tbk, changing its holding from 1,691,380,000 to 1,683,443,500 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/6ddd090096_67bc78fa82.pdf,2025-08-01 16:22:57,basic-materials,basic-materials,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,1691380000,1683443500,7936500,institution,PT Sinergi Asia Corporindo,126.0,999999000.0,"{""types"": [""sell""], ""prices"": [126], ""amount_transacted"": [7936500]}",72.649,72.308,0.341,,SMLE.JK
683,2025-08-07 15:30:11.277523+00,PT Abadimukti Gunalestari Buy Transaction of Perdana Gapura Prima Tbk,"On August 01, 2025, PT Abadimukti Gunalestari, an institution shareholder, bought 80,717,900 shares of Perdana Gapura Prima Tbk, changing its holding from 2,575,989,120 to 2,624,269,420 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/3125482554_4a8efde970.pdf,2025-08-01 23:33:02,Properties & Real Estate,Properties & Real Estate,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,2575989120,2624269420,48280300,institution,PT Abadimukti Gunalestari,150.08,7246126100.0,"{""types"": [""sell"", ""sell"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""buy"", ""sell"", ""sell"", ""sell"", ""sell"", ""sell""], ""prices"": [148, 149, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 149, 150, 151, 152, 153, 149, 151, 150, 151, 152, 153, 151], ""amount_transacted"": [350000, 20300000, 11700000, 12752300, 6152000, 2124700, 4961300, 6618000, 4787400, 6020000, 1000000, 200000, 7503000, 7000000, 6300000, 1800000, 50000, 1749000, 200, 1487600, 1000000, 1100000, 1200000, 7000000]}",60.23,61.359,1.129,,GPRA.JK
684,2025-08-07 15:35:26.468631+00,PT Lembur Sadaya Investama Sell Transaction of PT Bersama Zatta Jaya Tbk,"On August 04, 2025, PT Lembur Sadaya Investama, an institution shareholder, sold 27,777,778 shares of PT Bersama Zatta Jaya Tbk, changing its holding from 5,865,453,200 to 5,837,675,422 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/fbf0c29adf_c6a14fc3cf.pdf,2025-08-04 15:08:10,Consumer Cyclicals,Retailing,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,5865453200,5837675422,27777778,institution,PT Lembur Sadaya Investama,9.0,250000002.0,"{""types"": [""sell""], ""prices"": [9], ""amount_transacted"": [27777778]}",69.04,68.713,0.327,,ZATA.JK
